timestamp_sec,eda_microSiemens
0.121,0.425574937293328
0.122,0.38254951057431175
0.123,0.4206609003909629
0.124,0.40765896897811477
0.125,0.41681588853624973
0.126,0.4178656296345082
0.127,0.40536006542867586
0.128,0.4148225616009083
0.129,0.39598887168703517
0.13,0.3980783157399964
0.131,0.4020588560841055
0.132,0.40328387943983607
0.133,0.4012971574755311
0.134,0.4077105774313686
0.135,0.41175435791949694
0.136,0.38461192001439815
0.137,0.4213191701834855
0.138,0.39290040094228224
0.139,0.4094680712462507
0.14,0.39682962586350756
0.14100000000000001,0.39054026772404815
0.14200000000000002,0.41983257076839264
0.14300000000000002,0.413238213914771
0.14400000000000002,0.40894329118247147
0.145,0.3938659369114103
0.146,0.385016206983667
0.147,0.42155989603312516
0.148,0.40923905433300656
0.149,0.4127353246810559
0.15,0.41247061127960605
0.151,0.4017803008281952
0.152,0.41143332092890594
0.153,0.3914539565874599
0.154,0.39862631357896894
0.155,0.40917178974734053
0.156,0.4241464004687221
0.157,0.43384297054139626
0.158,0.40845231345817157
0.159,0.3985176889584713
0.16,0.4072077276969015
0.161,0.36916726895815244
0.162,0.4011943871068998
0.163,0.44225846169852523
0.164,0.4162656918005252
0.165,0.38851661342218796
0.166,0.3893798212601834
0.167,0.4184075894023827
0.168,0.36939848642978845
0.169,0.4423952735774899
0.17,0.42014369094008225
0.171,0.40510133629904976
0.17200000000000001,0.4141148949425559
0.17300000000000001,0.3961620088425066
0.17400000000000002,0.3743653625111965
0.17500000000000002,0.3842932721423781
0.176,0.40401139193153013
0.177,0.41104940983897187
0.178,0.39774505967362694
0.179,0.4032423759638016
0.18,0.3846334059254309
0.181,0.4359385023911103
0.182,0.3900382143057205
0.183,0.42866182346275095
0.184,0.41018490745337666
0.185,0.4069245578247488
0.186,0.4412472569679577
0.187,0.3993583008660483
0.188,0.42056216323138207
0.189,0.41042010941489304
0.19,0.4273048445877298
0.191,0.40569332618909926
0.192,0.39141350260450497
0.193,0.39547842016343154
0.194,0.36976518466385067
0.195,0.4195898946921934
0.196,0.4418418662239928
0.197,0.403854971676519
0.198,0.3958142426965357
0.199,0.37624419168304024
0.2,0.4403450640985178
0.201,0.40764347746185314
0.202,0.42177834557342975
0.203,0.37771085402460736
0.20400000000000001,0.42886047090110685
0.20500000000000002,0.41891144607391423
0.20600000000000002,0.42234061115015525
0.20700000000000002,0.3896780129941064
0.20800000000000002,0.39300218759110833
0.209,0.3939750692629045
0.21,0.4299141343540329
0.211,0.39542451211641344
0.212,0.40942998535779956
0.213,0.4049823033456245
0.214,0.40500537260467556
0.215,0.40013330805751035
0.216,0.39201715477818694
0.217,0.4180773377918452
0.218,0.4086012661871126
0.219,0.39344105844497185
0.22,0.42433210887564116
0.221,0.4314933538724606
0.222,0.40581261006744057
0.223,0.3983731604930474
0.224,0.42071960889860577
0.225,0.40817037074622303
0.226,0.4122336390075862
0.227,0.4024035267923944
0.228,0.38812785385105847
0.229,0.3975777828635845
0.23,0.4162886951378518
0.231,0.3917544640175263
0.232,0.3972543106045076
0.233,0.40675847994319986
0.234,0.41045317430533584
0.23500000000000001,0.3976259368021038
0.23600000000000002,0.4045587276026308
0.23700000000000002,0.4099076472391673
0.23800000000000002,0.4076001148359739
0.23900000000000002,0.39070737816890233
0.24,0.4097543727853892
0.241,0.4015929695673074
0.242,0.40192335960942915
0.243,0.40581297840717495
0.244,0.4004189280481967
0.245,0.41899268391603206
0.246,0.38347772842508676
0.247,0.3845714064680652
0.248,0.3893201953786717
0.249,0.4338829829983423
0.25,0.40452619163368
0.251,0.40295124664169196
0.252,0.4112912619625861
0.253,0.3946350641292336
0.254,0.4082101982009526
0.255,0.4148859236768549
0.256,0.3953906590993547
0.257,0.4192598381493161
0.258,0.4036287944677878
0.259,0.3862174596119086
0.26,0.38315643694697227
0.261,0.4013466777700247
0.262,0.4036198020833056
0.263,0.3969844499239534
0.264,0.38222388319029854
0.265,0.41655177427273926
0.266,0.4095008266509691
0.267,0.41468571414229044
0.268,0.4120148129397466
0.269,0.40641729726771725
0.27,0.42028007517766874
0.271,0.4144742346375953
0.272,0.3850664874694501
0.273,0.36902362732264393
0.274,0.42198419658421077
0.275,0.3945976439905121
0.276,0.4108232153503379
0.277,0.40878060097045965
0.278,0.40722396219879864
0.279,0.4047488112819353
0.28,0.39570270588910694
0.281,0.44131995464881557
0.28200000000000003,0.37933468120571784
0.28300000000000003,0.436146965620831
0.28400000000000003,0.39362569968100153
0.28500000000000003,0.41766729867463437
0.28600000000000003,0.3997665801758272
0.28700000000000003,0.41028782473333203
0.28800000000000003,0.41806102257675504
0.289,0.3956644505082782
0.29,0.42432973955060804
0.291,0.4050715857480679
0.292,0.4197455402207734
0.293,0.3867374633748859
0.294,0.4118626133062716
0.295,0.3886754274425222
0.296,0.4013299657240159
0.297,0.4013027618066593
0.298,0.40588117619454545
0.299,0.4003795765536773
0.3,0.39553400100959163
0.301,0.4290642675066365
0.302,0.41425750429568164
0.303,0.3952945276136479
0.304,0.4047522037500407
0.305,0.4027949559686794
0.306,0.4118415413887297
0.307,0.3948293977903176
0.308,0.41749175716360576
0.309,0.42989359337612915
0.31,0.39443024496660495
0.311,0.3932659943909276
0.312,0.4064712902163261
0.313,0.3969754612420642
0.314,0.4055867907520886
0.315,0.42116546828360546
0.316,0.38911341772698677
0.317,0.40580373885629584
0.318,0.3848974411396973
0.319,0.3653376460548338
0.32,0.40964412568914027
0.321,0.4042997226980847
0.322,0.4135082821475636
0.323,0.40758649345031994
0.324,0.3890931046921695
0.325,0.416569155831474
0.326,0.43116777802928846
0.327,0.3783428984607349
0.328,0.39071438776342415
0.329,0.4253716736409628
0.33,0.4246838656909436
0.331,0.41860956100133895
0.332,0.41095250310487896
0.333,0.41280702144107634
0.334,0.39403487829222494
0.335,0.41118268210129905
0.336,0.429268001107545
0.337,0.4046296943604524
0.338,0.400860073728571
0.339,0.39097415138474745
0.34,0.3889575773121912
0.341,0.4122992498615938
0.342,0.39163338259766917
0.343,0.3896338926397476
0.34400000000000003,0.37319405740922856
0.34500000000000003,0.4026080332620512
0.34600000000000003,0.41806777029586184
0.34700000000000003,0.397589177398384
0.34800000000000003,0.42675168491209714
0.34900000000000003,0.40509118966943736
0.35000000000000003,0.3921414413052503
0.35100000000000003,0.38025306800913705
0.352,0.40304718975220444
0.353,0.39064776991816774
0.354,0.41690871685622893
0.355,0.4427250141888883
0.356,0.38106522459358677
0.357,0.3939859772497466
0.358,0.38346802334326596
0.359,0.3924685788461023
0.36,0.40946961849173774
0.361,0.40418140471098435
0.362,0.4321913439731111
0.363,0.38308090264576
0.364,0.40604440844978934
0.365,0.41148767199087416
0.366,0.414547315362265
0.367,0.40516540023000036
0.368,0.42371175579232134
0.369,0.4235841090631198
0.37,0.3909914797297117
0.371,0.3847311987978767
0.372,0.4372483462098167
0.373,0.3850362528100262
0.374,0.40631548234573434
0.375,0.4215245126930936
0.376,0.3988122714077007
0.377,0.41696264436023533
0.378,0.41332115427516086
0.379,0.4137307860807519
0.38,0.41159575438934887
0.381,0.4155488425464545
0.382,0.41007190497783935
0.383,0.4287084745640901
0.384,0.41482436741697243
0.385,0.4435358811945387
0.386,0.39681873843267584
0.387,0.4106740819229957
0.388,0.42135992924601234
0.389,0.4222278410241175
0.39,0.41621262885856813
0.391,0.4397865321724905
0.392,0.41526273833977484
0.393,0.39039810297196487
0.394,0.3968042696727325
0.395,0.4337427271311392
0.396,0.4017466118573184
0.397,0.42297789814200987
0.398,0.40145936528368664
0.399,0.38643654860278936
0.4,0.40107869711424143
0.401,0.4167856346819548
0.402,0.4371709447697351
0.403,0.4010882751725866
0.404,0.4032456891844277
0.405,0.41393675790977047
0.406,0.3742130192695192
0.40700000000000003,0.43461326781524745
0.40800000000000003,0.3917612506656222
0.40900000000000003,0.3797778540438901
0.41000000000000003,0.4418566448571806
0.41100000000000003,0.3951430205921841
0.41200000000000003,0.4129839149138964
0.41300000000000003,0.3900650253133152
0.41400000000000003,0.41606053361937034
0.41500000000000004,0.4209228474776808
0.41600000000000004,0.41791724036217387
0.417,0.3862908670919323
0.418,0.4205390411302137
0.419,0.39041922231265913
0.42,0.40303802326230304
0.421,0.42643169691544697
0.422,0.3818644306871898
0.423,0.3957225377426274
0.424,0.40942213749991857
0.425,0.4087712345980802
0.426,0.4134761519672043
0.427,0.4210366286668566
0.428,0.40358432173039677
0.429,0.415654319961968
0.43,0.41788839076259426
0.431,0.4250399286996092
0.432,0.4150668025337695
0.433,0.40512186275308615
0.434,0.40950501480360946
0.435,0.40560821997891955
0.436,0.4287718451836878
0.437,0.39134338949898406
0.438,0.4181902975717337
0.439,0.4100426264054605
0.44,0.3717913624444939
0.441,0.3982448327947131
0.442,0.3995671974683299
0.443,0.4034508917123263
0.444,0.3907937586242184
0.445,0.4197538132303913
0.446,0.41699807111843457
0.447,0.41301639925793815
0.448,0.41716590552607624
0.449,0.4178123544453724
0.45,0.4243679819640497
0.451,0.41576752264004796
0.452,0.43070714340067656
0.453,0.4171393811814804
0.454,0.4108955854857073
0.455,0.4016532260658276
0.456,0.4198827735572156
0.457,0.40653981303425857
0.458,0.3903009240667149
0.459,0.4150705121051528
0.46,0.41239173795780093
0.461,0.42032384467542133
0.462,0.3996352016787896
0.463,0.42539046532983976
0.464,0.38039897009575435
0.465,0.38490067462071104
0.466,0.41743635084419034
0.467,0.40285389768519964
0.468,0.4088945758405849
0.46900000000000003,0.41952590677161883
0.47000000000000003,0.40520817394323055
0.47100000000000003,0.43113049884487553
0.47200000000000003,0.4115983725845151
0.47300000000000003,0.39971052044421385
0.47400000000000003,0.4214622672780462
0.47500000000000003,0.40701736565454927
0.47600000000000003,0.39907189069825294
0.47700000000000004,0.4329172214660796
0.47800000000000004,0.4080612715033018
0.47900000000000004,0.381846568575346
0.48,0.41196505881331646
0.481,0.39258720083091875
0.482,0.403269517154711
0.483,0.4243364338823424
0.484,0.41158034640859137
0.485,0.4221882190875443
0.486,0.3879926607828686
0.487,0.3910979520641123
0.488,0.38874284998452846
0.489,0.40463171798999964
0.49,0.4104049056204082
0.491,0.390046273984829
0.492,0.40706626651149397
0.493,0.41141569678525236
0.494,0.4026115280183866
0.495,0.4244435232523076
0.496,0.3998780859490094
0.497,0.44587530003298176
0.498,0.41731974486444473
0.499,0.4102735753221027
0.5,0.3892798453685863
0.501,0.3971560424804754
0.502,0.41001378855825477
0.503,0.391936809373091
0.504,0.41300350474626196
0.505,0.39977567435501454
0.506,0.4015710419848139
0.507,0.39626803882072437
0.508,0.4203353261462306
0.509,0.40441557021470653
0.51,0.41965603416119057
0.511,0.3965841199799647
0.512,0.4128647731086117
0.513,0.3979229227036866
0.514,0.4128267897466908
0.515,0.39433743943907545
0.516,0.39755648947976896
0.517,0.39185812098606465
0.518,0.4030551386390552
0.519,0.41936243028068704
0.52,0.42159926862142943
0.521,0.40978747465910687
0.522,0.41717881718170324
0.523,0.44624669985859466
0.524,0.39632802157634783
0.525,0.4318550677980248
0.526,0.41924620743545943
0.527,0.41858439375489276
0.528,0.39316281467104985
0.529,0.4092405961583204
0.53,0.4089219339574419
0.531,0.3890991239190581
0.532,0.39206069935314436
0.533,0.37626020150970485
0.534,0.38575181656114826
0.535,0.3904287707391438
0.536,0.40791817979205197
0.537,0.39427149401945555
0.538,0.410144814192166
0.539,0.4069140763172309
0.54,0.40883875010976073
0.541,0.37727049630485626
0.542,0.4092682841228322
0.543,0.418723324876946
0.544,0.44567517858383
0.545,0.4100324649099935
0.546,0.38130951930816576
0.547,0.40840812793744663
0.548,0.432737308582
0.549,0.4032632022418193
0.55,0.41347021817964635
0.551,0.4210452490735713
0.552,0.4065684074246833
0.553,0.41250413361496496
0.554,0.4026502387434963
0.555,0.4186155147715081
0.556,0.42179562992419445
0.557,0.41020462814875847
0.558,0.3711982623122433
0.559,0.3922439607926098
0.56,0.40988754892901785
0.561,0.4313602843739788
0.562,0.3881757336740589
0.5630000000000001,0.417645817577498
0.5640000000000001,0.42214191571773435
0.5650000000000001,0.3829130725358172
0.5660000000000001,0.4003004786989702
0.5670000000000001,0.40073374264612016
0.5680000000000001,0.4264799983399904
0.5690000000000001,0.4045763517632201
0.5700000000000001,0.4217693537536904
0.5710000000000001,0.42643505241991053
0.5720000000000001,0.42183694682345196
0.5730000000000001,0.38502569984186763
0.5740000000000001,0.43140758622444
0.5750000000000001,0.39653073471950784
0.5760000000000001,0.411973736052694
0.577,0.38444643993063127
0.578,0.38636225214989856
0.579,0.4136868601932693
0.58,0.3996858761948804
0.581,0.40811082581450947
0.582,0.4114364713170541
0.583,0.4193914012275025
0.584,0.4180772047695307
0.585,0.4396836542100315
0.586,0.4082545369266163
0.587,0.42617707397293075
0.588,0.41959766670053256
0.589,0.4188370725323921
0.59,0.40531248331066183
0.591,0.41925239647346446
0.592,0.4101391919137557
0.593,0.3951128865717953
0.594,0.4021966313566202
0.595,0.3829941782020897
0.596,0.41719872749948206
0.597,0.38389909685976176
0.598,0.4300390618707984
0.599,0.41660257355961866
0.6,0.4218188490524826
0.601,0.4019443076921353
0.602,0.4156217472539093
0.603,0.4107088241996806
0.604,0.4162973068987365
0.605,0.4150508765242283
0.606,0.44729641340526516
0.607,0.3907328939230598
0.608,0.4192147334844335
0.609,0.3968027044781923
0.61,0.4113730207868865
0.611,0.42091336344848385
0.612,0.4252247015228588
0.613,0.4162904424821252
0.614,0.414913124670339
0.615,0.4306524684462721
0.616,0.37116149872265614
0.617,0.4123927185887923
0.618,0.38621660122707463
0.619,0.42244864147341915
0.62,0.41264169593605826
0.621,0.4071718805815413
0.622,0.38333468994773884
0.623,0.3910883490035701
0.624,0.40812736042323366
0.625,0.4191252882352115
0.626,0.42543958745788546
0.627,0.41374882479829755
0.628,0.43823933066781356
0.629,0.4246956147571159
0.63,0.4381367906274483
0.631,0.3904298471581857
0.632,0.397038457443855
0.633,0.4136017133233709
0.634,0.42506691667508734
0.635,0.4177119522455942
0.636,0.3877112591462913
0.637,0.39987524100590705
0.638,0.4252428475518397
0.639,0.42033518739400816
0.64,0.40497963483000043
0.641,0.4113222773412009
0.642,0.4208091733798643
0.643,0.4097052126073612
0.644,0.4104667723490446
0.645,0.4191495568020467
0.646,0.4216680342237207
0.647,0.40522203080639846
0.648,0.4131235026712163
0.649,0.42095426804708413
0.65,0.44801290576818475
0.651,0.39546750367382166
0.652,0.41913935903215643
0.653,0.4172120860039576
0.654,0.39196257396004774
0.655,0.40057176190902144
0.656,0.3882349760881326
0.657,0.4039494158091971
0.658,0.4410609075987313
0.659,0.4198920097150844
0.66,0.36940293376559263
0.661,0.41674556203402285
0.662,0.42194668698367466
0.663,0.4241981644785386
0.664,0.42023769135639816
0.665,0.40776136563495324
0.666,0.4078045477262535
0.667,0.41739095445263896
0.668,0.40507117372813783
0.669,0.40433828903398294
0.67,0.4276168104447626
0.671,0.4221431037766406
0.672,0.4075688056583411
0.673,0.40723586204938617
0.674,0.41240333777890653
0.675,0.4128918257648339
0.676,0.4067251310833697
0.677,0.42158812333552204
0.678,0.4284981442312937
0.679,0.40659148348192825
0.68,0.40036515196825595
0.681,0.38932874709485116
0.682,0.4238331306522101
0.683,0.4104114814879531
0.684,0.3941584048807665
0.685,0.4147365485204703
0.686,0.4285262303946293
0.687,0.4153270533076434
0.6880000000000001,0.4223789711670193
0.6890000000000001,0.3878852600020084
0.6900000000000001,0.40353611775402215
0.6910000000000001,0.40747719305187546
0.6920000000000001,0.41262402244599555
0.6930000000000001,0.39750129159701747
0.6940000000000001,0.4073463887359268
0.6950000000000001,0.41154001001427276
0.6960000000000001,0.4100245215667698
0.6970000000000001,0.40188341470876443
0.6980000000000001,0.3873155422937928
0.6990000000000001,0.431110207866684
0.7000000000000001,0.38567331980244607
0.7010000000000001,0.41164423199097605
0.7020000000000001,0.3951995438874836
0.7030000000000001,0.41454416873514666
0.704,0.4175049684047559
0.705,0.4165576302946809
0.706,0.40576666445032206
0.707,0.40349495488774584
0.708,0.3987985864016063
0.709,0.4226081311746686
0.71,0.39530023513713347
0.711,0.4007085352124859
0.712,0.4142752733521721
0.713,0.3973563861819279
0.714,0.41066313207830984
0.715,0.4147546991477955
0.716,0.4071813286950845
0.717,0.38746171918210875
0.718,0.4089768193610757
0.719,0.41161639459625826
0.72,0.42649904018499746
0.721,0.41138323844261643
0.722,0.3985298361638299
0.723,0.4278101431551371
0.724,0.40029694692329254
0.725,0.39467379197865604
0.726,0.416071108428218
0.727,0.37675779093328876
0.728,0.3891550711168345
0.729,0.4176314242470601
0.73,0.39690946208156835
0.731,0.4396210365030593
0.732,0.4134881478264212
0.733,0.40481778683192504
0.734,0.3838004175448201
0.735,0.4287779255079391
0.736,0.41181312316932955
0.737,0.4189753861428564
0.738,0.4080289511029643
0.739,0.408933506927871
0.74,0.41512514609658985
0.741,0.4132660989751905
0.742,0.3961272076755227
0.743,0.4367255944067758
0.744,0.3983079740194931
0.745,0.3788937498396627
0.746,0.3988982734868781
0.747,0.42638247398386664
0.748,0.39623993670695273
0.749,0.4311933053885747
0.75,0.3958984421384648
0.751,0.4178122775258952
0.752,0.4315135016352497
0.753,0.4334496091458294
0.754,0.41830906896396364
0.755,0.42185362209052274
0.756,0.41938592825069065
0.757,0.41710816359909153
0.758,0.4186710288518685
0.759,0.4346748314158634
0.76,0.40882666346195295
0.761,0.39839954598979666
0.762,0.40500017383211384
0.763,0.4241567329024407
0.764,0.42428803494898665
0.765,0.40579250474621625
0.766,0.43389139451419223
0.767,0.42107484663519
0.768,0.4109280048524208
0.769,0.41841906988926875
0.77,0.4337234151157841
0.771,0.41056000614463517
0.772,0.4236500492252359
0.773,0.4244440026935975
0.774,0.4206624083638417
0.775,0.42966480396445084
0.776,0.40419540998487696
0.777,0.42345200748737183
0.778,0.38084881221627603
0.779,0.4126437520098537
0.78,0.43412795427054807
0.781,0.43322646576205504
0.782,0.40434355561187235
0.783,0.40545788884824624
0.784,0.39494033341091456
0.785,0.411717032619191
0.786,0.40237130798418497
0.787,0.4119799336372402
0.788,0.4070859165628821
0.789,0.41173376987777227
0.79,0.4232864944129206
0.791,0.40864758859133454
0.792,0.41026446867211624
0.793,0.44513116697965377
0.794,0.4241064251398653
0.795,0.4233621800948948
0.796,0.3948542972766683
0.797,0.4116234369139923
0.798,0.3993030963448461
0.799,0.4193757851390455
0.8,0.4284466979911618
0.801,0.4289282393859436
0.802,0.3899893247600637
0.803,0.4252302032969901
0.804,0.4330576961863326
0.805,0.39956673165319917
0.806,0.4347543399856755
0.807,0.4476610204536576
0.808,0.4121803513053198
0.809,0.4276178160124536
0.81,0.4060401996870929
0.811,0.440015189732899
0.812,0.4041363605103834
0.8130000000000001,0.41504130530313516
0.8140000000000001,0.4190817510550083
0.8150000000000001,0.39350581705593674
0.8160000000000001,0.39132367587473876
0.8170000000000001,0.3859780478668274
0.8180000000000001,0.422258180027044
0.8190000000000001,0.40957703069690876
0.8200000000000001,0.4025656561147238
0.8210000000000001,0.4282068022692487
0.8220000000000001,0.41268130819061116
0.8230000000000001,0.4400303451677442
0.8240000000000001,0.4189668215210056
0.8250000000000001,0.42145665584711045
0.8260000000000001,0.41136259772192796
0.8270000000000001,0.39774921444800176
0.8280000000000001,0.404856127293381
0.8290000000000001,0.39010351678815214
0.8300000000000001,0.41950709720709656
0.8310000000000001,0.41173237734328616
0.8320000000000001,0.4064587656705177
0.833,0.4348848441544916
0.834,0.39955687151195934
0.835,0.42380810267022184
0.836,0.4129233366828892
0.837,0.41078174719122823
0.838,0.4167684676328338
0.839,0.41703338198289025
0.84,0.4199499003692658
0.841,0.42761831203971834
0.842,0.43363898058673395
0.843,0.40645048221616586
0.844,0.3964501973331904
0.845,0.416840196021919
0.846,0.40374689611100195
0.847,0.4086703835938304
0.848,0.40977432874580155
0.849,0.4134713119717471
0.85,0.417196879089529
0.851,0.42118562337226834
0.852,0.4322345537594934
0.853,0.41887514793927216
0.854,0.39430946299737446
0.855,0.4035143833908835
0.856,0.43462691763527944
0.857,0.4372962052972925
0.858,0.412595589546194
0.859,0.4084134735636018
0.86,0.4268774036388987
0.861,0.4107211847178265
0.862,0.3838682281841376
0.863,0.42869862922453533
0.864,0.4438748318722609
0.865,0.4047364959808849
0.866,0.4114936444059553
0.867,0.4121900705272399
0.868,0.4011759115737233
0.869,0.4134313027165751
0.87,0.4053463492074075
0.871,0.41773627257835505
0.872,0.4052561606389052
0.873,0.405318940019352
0.874,0.3964900232795146
0.875,0.41808951650401527
0.876,0.4060251854028414
0.877,0.4279721059503213
0.878,0.40553347828116054
0.879,0.4070787294300164
0.88,0.43675557903649304
0.881,0.39027142142648547
0.882,0.42661904025529
0.883,0.43648010933238685
0.884,0.42168160944630617
0.885,0.4160332008618952
0.886,0.41704689623315233
0.887,0.4025868631343198
0.888,0.3946269564000804
0.889,0.42479770616216783
0.89,0.39080647054161527
0.891,0.41873510574565764
0.892,0.4187420057670859
0.893,0.4562019299148633
0.894,0.4365020796698329
0.895,0.39931010427959385
0.896,0.4339762864653006
0.897,0.40323126038358786
0.898,0.42786871603284515
0.899,0.41550691953728824
0.9,0.43374564856441866
0.901,0.3982704299996728
0.902,0.4163826844400773
0.903,0.4154156184199086
0.904,0.4138139445558981
0.905,0.41364743323091135
0.906,0.4264344209387743
0.907,0.4118327357677241
0.908,0.41336228519900087
0.909,0.43685281857164177
0.91,0.423400160160287
0.911,0.40987188173527955
0.912,0.4152223862678801
0.913,0.39538676827503155
0.914,0.4261643521377889
0.915,0.41820456928026856
0.916,0.39829502783098975
0.917,0.3992308917226307
0.918,0.40496482550001145
0.919,0.40241537431577085
0.92,0.4056006209057589
0.921,0.39695504872755055
0.922,0.39411897899605264
0.923,0.4134236451666719
0.924,0.42433931488042487
0.925,0.4114678681497738
0.926,0.42171802354515686
0.927,0.43690489295057067
0.928,0.40922104764284967
0.929,0.43831934149891605
0.93,0.413421749839993
0.931,0.4280526838576533
0.932,0.40615691856451114
0.933,0.3945885267308977
0.934,0.41061071292625584
0.935,0.4283050037887731
0.936,0.41948365058753
0.937,0.4178578726673819
0.9380000000000001,0.3933176396622069
0.9390000000000001,0.40274116943182814
0.9400000000000001,0.41594476478636505
0.9410000000000001,0.4147418911380735
0.9420000000000001,0.40078193435472004
0.9430000000000001,0.43420827685623936
0.9440000000000001,0.4323045369150731
0.9450000000000001,0.3973565624292701
0.9460000000000001,0.4342981994015952
0.9470000000000001,0.4219031074623518
0.9480000000000001,0.39099255373552005
0.9490000000000001,0.43775819177131775
0.9500000000000001,0.43154910700417565
0.9510000000000001,0.4186450167908551
0.9520000000000001,0.4119842294037516
0.9530000000000001,0.4167804338049774
0.9540000000000001,0.3962973694290747
0.9550000000000001,0.4195149382533765
0.9560000000000001,0.3998629099242768
0.9570000000000001,0.3977393679511512
0.9580000000000001,0.43152939838566473
0.9590000000000001,0.4285333309356688
0.96,0.4147111363788891
0.961,0.4170543766514277
0.962,0.4079419610456127
0.963,0.425319347748596
0.964,0.42027546663069576
0.965,0.4105688813009049
0.966,0.3907438391606721
0.967,0.4192909666292946
0.968,0.42229111332710323
0.969,0.4344310603775976
0.97,0.432198747235514
0.971,0.41148619143911436
0.972,0.41268063348933504
0.973,0.4202976553768231
0.974,0.3937483171669348
0.975,0.4263417409916044
0.976,0.39539779937938463
0.977,0.40248547884488706
0.978,0.401103702790484
0.979,0.40876764321606895
0.98,0.42402534276171977
0.981,0.39603662004002615
0.982,0.3862434952636688
0.983,0.41941210055804884
0.984,0.4320331926731734
0.985,0.41459547354074905
0.986,0.4158347845582173
0.987,0.41115396031376994
0.988,0.4126764359439456
0.989,0.4177428286371483
0.99,0.45439707499370713
0.991,0.4186064699885284
0.992,0.4109297086925699
0.993,0.4185497221746586
0.994,0.4085103604187229
0.995,0.4072612674044935
0.996,0.422444176704351
0.997,0.41946822309899323
0.998,0.4238006893534485
0.999,0.4062575490739398
1.0,0.4176512144199545
1.0010000000000001,0.4258255918710383
1.002,0.43335707184353955
1.0030000000000001,0.386984164428099
1.004,0.45625338214650824
1.0050000000000001,0.40653486140769135
1.006,0.4260653203707103
1.0070000000000001,0.4276617541335996
1.008,0.40010922043999836
1.0090000000000001,0.40190469358013836
1.01,0.4408558127181412
1.0110000000000001,0.4009908297335159
1.012,0.39928479138875406
1.0130000000000001,0.41417174981898536
1.014,0.4269879935874914
1.0150000000000001,0.37777592150700867
1.016,0.43187990756667466
1.0170000000000001,0.37804328317469277
1.018,0.4446867900826946
